"Term,field_acronym_expansion,field_definition,field_extended_definition,field_related_term_s_,field_synonym_s_,field_from,""Acronym Expansion"",Definition,""Extended Definition"",""Related Term(s)"",Synonym(s),From";;;
"access,,,,,,,,""The ability and means to communicate with or otherwise interact with a system, to use system resources to handle information, to gain knowledge of the information the system contains, or to control system components and functions."",,,,""CNSSI 4009""";;;
"access and identity management,,,,,,,,,,,""identity and access management"",";;;
"Repojacking,,,,,,,,""intentionally taking over the account of an owner or maintainer who hosts a repository"",,,,";;;
"resilience,,,,,,,,""The ability to adapt to changing conditions and prepare for, withstand, and rapidly recover from disruption."",,,,""DHS Risk Lexicon""";;;
"response,,,,,,,,""The activities that address the short-term, direct effects of an incident and may also support short-term recovery."",""In cybersecurity, response encompasses both automated and manual activities."",recovery,,""National Infrastructure Protection Plan, NCPS Target Architecture Glossary""";;;
"response plan,,,,,,,,,,,""incident response plan"",";;;
"risk,,,,,,,,""The potential for an unwanted or adverse outcome resulting from an incident, event, or occurrence, as determined by the likelihood that a particular threat will exploit a particular vulnerability, with the associated consequences."",,,,""DHS Risk Lexicon, NIPP and adapted from: CNSSI 4009, FIPS 200, NIST SP 800-53 Rev 4, SAFE-BioPharma Certificate Policy 2.5""";;;
"risk analysis,,,,,,,,""The systematic examination of the components and characteristics of risk."",,""risk assessment, risk"",,""DHS Risk Lexicon""";;;
"risk assessment,,,,,,,,""The product or process which collects information and assigns values to risks for the purpose of informing priorities, developing or comparing courses of action, and informing decision making."",""The appraisal of the risks facing an entity, asset, system, or network, organizational operations, individuals, geographic area, other organizations, or society, and includes determining the extent to which adverse circumstances or events could result in harmful consequences."",""risk analysis, risk"",,""DHS Risk Lexicon, CNSSI 4009, NIST SP 800-53 Rev 4""";;;
"risk management,,,,,,,,""The process of identifying, analyzing, assessing, and communicating risk and accepting, avoiding, transferring or controlling it to an acceptable level considering associated costs and benefits of any actions taken."",""Includes: 1) conducting a risk assessment"; 2) implementing strategies to mitigate risks; 3) continuous monitoring of risk over time;" and 4) documenting the overall risk management program."",""enterprise risk management, integrated risk management, risk"",,""DHS Risk Lexicon and Adapted from: CNSSI 4009, NIST SP 800-53 Rev 4"""
risk mitigation,,,,,,,,,,,mitigation,;;;
"risk-based data management,,,,,,,,""A structured approach to managing risks to data and information by which an organization selects and applies appropriate security controls in compliance with policy and commensurate with the sensitivity and value of the data."",,,,""DHS personnel""";;;
"rootkit,,,,,,,,""A set of software tools with administrator-level access privileges installed on an information system and designed to hide the presence of the tools, maintain the access privileges, and conceal the activities conducted by the tools."",,,,""CNSSI 4009""";;;
"RTOS,,,,,,,,""A real-time operating system (RTOS) is an OS that guarantees real-time applications a certain capability within a specified deadline."",""In an RTOS, repeated tasks are performed within a tight time boundary, while in a general-purpose operating system, this is not necessarily so"",,,";;;
"SA,,,,,,,""Specialty Area"",,,,,";;;
"SA&A,,,,,,,""Security Assessment and Authorization"",,,,,";;;
"SAC,,,,,,,""Senate Appropriations Committee"",,,,,";;;
"SANS,,,,,,,""System Administration, Networking, and Security Institute"",,,,,";;;
"scareware,,,,,,,,""a cyberattack tactic that scares people into visiting spoofed or infected websites or downloading malicious software (malware)"",,Malware,,";;;
"Scareware,,,,,,,,""a cyberattack tactic that frightens people into visiting spoofed or infected websites or downloading malicious software (malware)"",,,,";;;
"SECaaS,,,,,,,""Security as a Service"",""a cloud-based method of outsourcing your cybersecurity"",,,,";;;
"SecDevOps,,,,,,,,""a software development methodology that places security concerns first in planning and development"",,,,";;;
"SecOps,,,,,,,,""a combination of the terms security and operations, is a methodology that IT managers implement to enhance the connection, collaboration and communication between IT security and IT operations teams"",,,,";;;
"secret key,,,,,,,,""A cryptographic key that is used for both encryption and decryption, enabling the operation of a symmetric key cryptography scheme."",""Also, a cryptographic algorithm that uses a single key (i.e., a secret key) for both encryption of plaintext and decryption of ciphertext."",""symmetric key"",,""CNSSI 4009""";;;
"securely provision,,,,,,,,""A NICE Framework category consisting of specialty areas concerned with conceptualizing, designing, and building secure IT systems, with responsibility for some aspect of the systems' development."",,,,""NICE Framework""";;;
"security automation,,,,,,,,""The use of information technology in place of manual processes for cyber incident response and management."",,,,""DHS personnel""";;;
security incident,,,,,,,,,,,incident,;;;
"security policy,,,,,,,,""A rule or set of rules that govern the acceptable use of an organization's information and services to a level of acceptable risk and the means for protecting the organization's information assets."",""A rule or set of rules applied to an information system to provide security services."",,,""CNSSI 4009, NIST SP 800-53 Rev 4, NIST SP 800-130, OASIS SAML Glossary 2.0""";;;
"security program management,,,,,,,,""In the NICE Framework, cybersecurity work where a person: Manages information security (e.g., information security) implications within the organization, specific program, or other area of responsibility, to include strategic, personnel, infrastructure, policy enforcement, emergency planning, security awareness, and other resources (e.g., the role of a Chief Information Security Officer)."",,,,""NICE Framework""";;;
"SFS,,,,,,,""Scholarship for Service"",,,,,";;;
"SIEM,,,,,,,""Security information and event management"",""a security solution that helps organizations detect threats before they disrupt business"",,,,";;;
"signature,,,,,,,,""A recognizable, distinguishing pattern."",""Types of signatures: attack signature, digital signature, electronic signature."",,,""CNSSI 4009";" Adapted from: NIST SP 800-94""";;
"SIGSE,,,,,,,""Special Interest Group on Software Engineering"",,,,,";;;
"situational awareness,,,,,,,,""Comprehending information about the current and developing security posture and risks, based on information gathered, observation and analysis, and knowledge or experience."",""In cybersecurity, comprehending the current status and security posture with respect to availability, confidentiality, and integrity of networks, systems, users, and data, as well as projecting future states of these."",,,""CNSSI 4009, DHS personnel, National Response Framework""";;;
"SlowLoris,,,,,,,,""an attack tool designed to take down a server by flooding it with incomplete HTTP requests, without using much of bandwidth"",,,,";;;
"SME,,,,,,,""Subject Matter Expert"",,,,,";;;
"smishing,,,,,,,,""the fraudulent practice of sending text messages purporting to be from reputable companies in order to induce individuals to reveal personal information"",""Similar to Phishing, and Vishing"",Phishing,,";;;
"SO/DEV,,,,,,,""Supervisory Office / NICCS Development Team"",,,,,";;;
"SoC,,,,,,,""Security Operations Center"",""an intelligence hub for the company, gathering data from across the organization's networks, servers, endpoints and other digital assets and using intelligent automation to identify, prioritize and respond to potential cybersecurity threats"",,,,";;;
"Social Engineering,,,,,,,,""the use of deception to manipulate individuals into divulging confidential or personal information that may be used for fraudulent purposes"",,,,";;;
"SoD,,,,,,,""Segregation of Duties"",,""an internal control designed to prevent error and fraud by ensuring that at least two individuals are responsible for the separate parts of any task."",,,";;;
"software assurance,,,,,,,,""The level of confidence that software is free from vulnerabilities, either intentionally designed into the software or accidentally inserted at any time during its lifecycle, and that the software functions in the intended manner."",,,,""CNSSI 4009""";;;
"software assurance and security engineering,,,,,,,,""In the NICE Framework, cybersecurity work where a person: Develops and writes/codes new (or modifies existing) computer applications, software, or specialized utility programs following software assurance best practices."",,,,""NICE Framework""";;;
"spam,,,,,,,,""The abuse of electronic messaging systems to indiscriminately send unsolicited bulk messages."",,,,""CNSSI 4009""";;;
"Spearphish,,,,,,,,""a malicious attack, spear phishing is a targeted form of phishing that uses personalized emails or messages to trick a specific individual or organization into revealing sensitive information or downloading malware"",,""phishing, phish, catphish, smishing"",,";;;
"Spidering,,,,,,,,""the process where hackers familiarize themselves with their targets in order to obtain credentials based on their activity"",,""phishing, smishing, vishing, social engineering"",,";;;
"spillage,,,,,,,,,,,""data spill, data breach"",";;;
"spoofing,,,,,,,,""Faking the sending address of a transmission to gain illegal [unauthorized] entry into a secure system."",""The deliberate inducement of a user or resource to take incorrect action. Note: Impersonating, masquerading, piggybacking, and mimicking are forms of spoofing."",,,""CNSSI 4009""";;;
"spyware,,,,,,,,""Software that is secretly or surreptitiously installed into an information system without the knowledge of the system user or owner."",,keylogger,,""CNSSI 4009, NIST SP 800-53 Rev 4""";;;
"SRD,,,,,,,""System Reference Document"",,,,,";;;
"STaaS,,,,,,,""Storage as a Service"",""a practice of using public cloud storage resources to store your data"",,,,";;;
"STEM,,,,,,,""Science, technology, engineering, and mathematics"",,,,,";;;
"strategic planning and policy development,,,,,,,,""In the NICE Framework, cybersecurity work where a person: Applies knowledge of priorities to define an entity."",,,,""NICE Framework""";;;
"subject,,,,,,,,""An individual, process, or device causing information to flow among objects or a change to the system state."",""An active entity."",""object, access, access control"",,""NIST SP 800-53 Rev 4., CNSSI 4009""";;;
"supervisory control and data acquisition,,,,,,,,""A generic name for a computerized system that is capable of gathering and processing data and applying operational controls to geographically dispersed assets over long distances."",,""Industrial Control System"",,""NCSD Glossary, CNSSI 4009""";;;
"supply chain,,,,,,,,""A system of organizations, people, activities, information and resources, for creating and moving products including product components and/or services from suppliers through to their customers."",,""supply chain risk management"",,""CNSSI 4009, NIST SP 800-53 Rev 4""";;;
"supply chain risk management,,,,,,,,""The process of identifying, analyzing, and assessing supply chain risk and accepting, avoiding, transferring or controlling it to an acceptable level considering associated costs and benefits of any actions taken."",,""supply chain"",,""DHS Risk Lexicon, CNSSD 505""";;;
"Surveilling,,,,,,,,""the practice of monitoring computer networks and systems for threats, while surveillance is the act of observing them. In the context of cybersecurity, """"surveillance"""" refers to the continuous monitoring of a network to detect and respond to cyberattacks"",,,,";;;
"switchport,,,,,,,,""the physical opening where a data cable can be plugged in"",,,,";;;
"Symlink,,,,,,,,""a symbolic is a Linux/UNIX link that points to another file or folder on your computer, or a connected file system. Windows has a similar functionality called Shortcut"",,,,";;;
"symmetric cryptography,,,,,,,,""A branch of cryptography in which a cryptographic system or algorithms use the same secret key (a shared secret key)."",,,,""CNSSI 4009, SANS""";;;
"symmetric encryption algorithm,,,,,,,,,,,""symmetric cryptography"",";;;
"symmetric key,,,,,,,,""A cryptographic key that is used to perform both the cryptographic operation and its inverse, for example to encrypt plaintext and decrypt ciphertext, or create a message authentication code and to verify the code."",""Also, a cryptographic algorithm that uses a single key (i.e., a secret key) for both encryption of plaintext and decryption of ciphertext."",""secret key"",,""CNSSI 4009""";;;
"SysOp,,,,,,,""System Operator"",""Responsible for the upkeep and maintenance of servers, networks, and other IT infrastructure."",,DevOp,,";;;
"system administration,,,,,,,,""In the NICE Framework, cybersecurity work where a person: Installs, configures, troubleshoots, and maintains server configurations (hardware and software) to ensure their confidentiality, integrity, and availability"; also manages accounts, firewalls, and patches;" responsible for access control, passwords, and account creation and administration."",,,,""NICE Framework""";
"system integrity,,,,,,,,""The attribute of an information system when it performs its intended function in an unimpaired manner, free from deliberate or inadvertent unauthorized manipulation of the system."",,""integrity, data integrity"",,""CNSSI 4009""";;;
"systems development,,,,,,,,""In the NICE Framework, cybersecurity work where a person: Works on the development phases of the systems development lifecycle."",,,,""NICE Framework""";;;
"systems requirements planning,,,,,,,,""In the NICE Framework, cybersecurity work where a person: Consults with customers to gather and evaluate functional requirements and translates these requirements into technical solutions";" provides guidance to customers about applicability of information systems to meet business needs."",,,,""NICE Framework""";;
"systems security analysis,,,,,,,,""In the NICE Framework, cybersecurity work where a person: Conducts the integration/testing, operations, and maintenance of systems security."",,,,""NICE Framework""";;;
"systems security architecture,,,,,,,,""In the NICE Framework, cybersecurity work where a person: Develops system concepts and works on the capabilities phases of the systems development lifecycle";" translates technology and environmental conditions (e.g., law and regulation) into system and security designs and processes."",,,,""NICE Framework""";;
"tabletop exercise,,,,,,,,""A discussion-based exercise where personnel meet in a classroom setting or breakout groups and are presented with a scenario to validate the content of plans, procedures, policies, cooperative agreements or other information for managing an incident."",,,,""NCSD Glossary, DHS Homeland Security Exercise and Evaluation Program""";;;
"tailored trustworthy space,,,,,,,,""A cyberspace environment that provides a user with confidence in its security, using automated mechanisms to ascertain security conditions and adjust the level of security based on the user's context and in the face of an evolving range of threats."",,,,""National Science and Technology Council's Trustworthy Cyberspace: Strategic Plan for the Federal Cybersecurity Research and Development Program""";;;
"targets,,,,,,,,""In the NICE Framework, cybersecurity work where a person: Applies current knowledge of one or more regions, countries, non-state entities, and/or technologies."",,,,""NICE Framework""";;;
"technology research and development,,,,,,,,""In the NICE Framework, cybersecurity work where a person: Conducts technology assessment and integration processes";" provides and supports a prototype capability and/or evaluates its utility."",,,,""NICE Framework""";;
"test and evaluation,,,,,,,,""In the NICE Framework, cybersecurity work where a person: Develops and conducts tests of systems to evaluate compliance with specifications and requirements by applying principles and methods for cost-effective planning, evaluating, verifying, and validating of technical, functional, and performance characteristics (including interoperability) of systems or elements of systems incorporating information technology."",,,,""NICE Framework""";;;
"threat,,,,,,,,""A circumstance or event that has or indicates the potential to exploit vulnerabilities and to adversely impact (create adverse consequences for) organizational operations, organizational assets (including information and information systems), individuals, other organizations, or society."",""Includes an individual or group of individuals, entity such as an organization or a nation), action, or occurrence."",,,""DHS Risk Lexicon, NIPP, CNSSI 4009, NIST SP 800-53 Rev 4""";;;
"threat actor,,,,,,,,,,,""threat agent"",";;;
"threat agent,,,,,,,,""An individual, group, organization, or government that conducts or has the intent to conduct detrimental activities."",,""adversary, attacker"",,""DHS Risk Lexicon""";;;
"threat analysis,,,,,,,,""The detailed evaluation of the characteristics of individual threats."",""In the NICE Framework, cybersecurity work where a person: Identifies and assesses the capabilities and activities of cyber criminals or foreign intelligence entities";" produces findings to help initialize or support law enforcement and counterintelligence investigations or activities."",,,""DHS personnel";" From NICE Framework""";
"threat assessment,,,,,,,,""The product or process of identifying or evaluating entities, actions, or occurrences, whether natural or man-made, that have or indicate the potential to harm life, information, operations, and/or property."",,""threat analysis"",,""DHS Risk Lexicon and adapted from: CNSSI 4009, NIST SP 800-53, Rev 4""";;;
"threatscape,,,,,,,,""the spectrum of possible cybersecurity threats"",,,,";;;
"Threatware,,,,,,,,""a general term encompassing all types of malicious software on computers and electronic devices"",,disruptionware,,";;;
"ticket,,,,,,,,""In access control, data that authenticates the identity of a client or a service and, together with a temporary encryption key (a session key), forms a credential."",,,,""IETF RFC 4120 Kerberos V5, July 2005";" Conrad, E., Misenauer, S., & Feldman, J. (2010). CISSP® Study Guide. Burlington, MA: Syngress""";;
"Timestomping,,,,,,,,""a technique used in cybersecurity and digital forensics, where attackers modify the timestamps of files and directories on a computer system to hide their actions or impede investigations"",,,,";;;
"TMI,,,,,,,""Talent Management Institute"",,,,,";;;
"traffic light protocol,,,,,,,,""A set of designations employing four colors (RED, AMBER, GREEN, and WHITE) used to ensure that sensitive information is shared with the correct audience."",,,,US-CERT";;;
"TRB,,,,,,,""Technical Review Board"",,,,,";;;
"Trojan,,,,,,,,""a type of malware that conceals its true content to fool a user into thinking it's a harmless file"",,""Trojan Horse, Trojanize, Trojaning"",,";;;
"trojan horse,,,,,,,,""A computer program that appears to have a useful function, but also has a hidden and potentially malicious function that evades security mechanisms, sometimes by exploiting legitimate authorizations of a system entity that invokes the program."",,,,""CNSSI 4009""";;;
"Trojaning,,,,,,,,,,""Trojan, Trojan Horse"",,";;;
"Trojanize,,,,,,,,""To convert into a Trojan"",,""Trojan, Trojan Horse"",,";;;
"Trojanize,,,,,,,,""To convert into a Trojan"",,,,""Trojan horse, Trojan""";;;
"TSA,,,,,,,""Transportation and Security Administration"",,,,,";;;
"Typosquatting,,,,,,,,""a form of cybersquatting (sitting on sites under someone else's brand or copyright) that targets Internet users who incorrectly type a website address into their web browser"",,""DNS Twist"",,";;;
"unauthorized access,,,,,,,,""Any access that violates the stated security policy."",,,,""CNSSI 4009""";;;
"UpSkill,,,,,,,,""to provide someone, such as an employee, with more advanced skills through additional education and training"",,,,";;;
"URL,,,,,,,""Uniform Resource Locator"",,,,,";;;
"US CERT,,,,,,,""United States Computer Emergency Readiness Team"",,,,,";;;
"USCG,,,,,,,""U.S. Coast Guard"",,,,,";;;
"USDA,,,,,,,""Department of Agriculture"",,,,,";;;
"USSS,,,,,,,""U.S. Secret Service"",,,,,";;;
"Virtualization,,,,,,,,""creating virtual representations of servers, storage, networks, and other physical machines"",,,,";;;
"virus,,,,,,,,""A computer program that can replicate itself, infect a computer without permission or knowledge of the user, and then spread or propagate to another computer."",,""macro virus"",,""CNSSI 4009""";;;
"vishing,,,,,,,,""a hacking technique of defrauding target's over the phone, enticing them to divulge sensitive information"",,Phishing,,";;;
"VTI,,,,,,,""Virtual Tunnel Interface"",,,,,";;;
"VTM,,,,,,,""Vulnerability and Threat Management."",,,,,";;;
"vulnerability,,,,,,,,""A characteristic or specific weakness that renders an organization or asset (such as information or an information system) open to exploitation by a given threat or susceptible to a given hazard."",""Characteristic of location or security posture or of design, security procedures, internal controls, or the implementation of any of these that permit a threat or hazard to occur. Vulnerability (expressing degree of vulnerability): qualitative or quantitative expression of the level of susceptibility to harm when a threat or hazard is realized."",weakness,,""DHS Risk Lexicon, CNSSI 4009, NIST SP 800-53 Rev 4""";;;
"vulnerability assessment and management,,,,,,,,""In the NICE Framework, cybersecurity work where a person: Conducts assessments of threats and vulnerabilities, determines deviations from acceptable configurations, enterprise or local policy, assesses the level of risk, and develops and/or recommends appropriate mitigation countermeasures in operational and non-operational situations."",,,,""NICE Framework""";;;
"wardriving,,,,,,,,""attackers searching for wireless networks with vulnerabilities while moving around an area in a moving vehicle"",,,,";;;
"Wargaming,,,,,,,,""an interactive technique that immerses potential cyber incident responders in a simulated cyber scenario"",,,,";;;
"weakness,,,,,,,,""A shortcoming or imperfection in software code, design, architecture, or deployment that, under proper conditions, could become a vulnerability or contribute to the introduction of vulnerabilities."",,vulnerability,,""ITU-T X.1520 CWE, FY 2013 CIO FISMA Reporting Metrics""";;;
"Weaponeering,,,,,,,,""a term borrowed from military doctrine that refers to the process of analyzing target vulnerabilities and matching them with specific cyber capabilities (weapons) to achieve a desired effect or objective"",""Application to Cyber: In the cyber domain, the principles are analogous:";;;
<ul>;;;
<li>Target Analysis: Identifying and characterizing critical systems, networks, or data (targets) and their vulnerabilities.</li>;;;
"<li>Capability Matching: Selecting or developing the most appropriate cyber """"weapon"""" (e.g., malware, exploit, or a specific technique) to exploit those vulnerabilities.</li>";;;
"<li>Effect Estimation: Predicting the intended outcome (e.g., disruption, denial, degradation, destruction, or manipulation of data/systems) and assessing potential unintended consequences or """"collateral damage"""".</li>";;;
<li>Planning: Integrating the selected cyber capabilities into a broader operational plan to achieve strategic or tactical objectives.</li>;;;
"</ul>"",,,";;;
"Weaponization,,,,,,,,""an attacker creates malware or malicious payloads to use against the target by designing new forms of malware. Modifying existing programs to better match the vulnerabilities they're trying to exploit"",,,,";;;
"Weaponize,,,,,,,,""to develop an exploit against a vulnerability into an attack tool that can be deployed against a target"",,,,";;;
"white team,,,,,,,,""A group responsible for refereeing an engagement between a Red Team of mock attackers and a Blue Team of actual defenders of information systems."",,""Blue Team, Red Team"",,""CNSSI 4009""";;;
"whitebox,,,,,,,,""a form of testing that is performed with knowledge of a target system's internals"",,Blackbox,,";;;
"WiCyS,,,,,,,""Women in CyberSecurity"",,,,,";;;
"Win-DDoS,,,,,,,,""a novel cybersecurity attack technique that weaponizes legitimate, public-facing Windows Domain Controllers (DCs) to form a powerful, stealthy distributed denial-of-service (DDoS) botnet"",""Discovered by SafeBreach researchers in August 2025, it exploits fundamental vulnerabilities in Windows' Remote Procedure Call (RPC) and Lightweight Directory Access Protocol (LDAP) to launch high-impact attacks without requiring credentials, malware installation, or code execution on the target systems"",DDoS,,";;;
"work factor,,,,,,,,""An estimate of the effort or time needed by a potential adversary, with specified expertise and resources, to overcome a protective measure."",,,,""CNSSI 4009""";;;
"worm,,,,,,,,""A self-replicating, self-propagating, self-contained program that uses networking mechanisms to spread itself."",,,,""CNSSI 4009""";;;
"XaaS,,,,,,,""Anything as a service"",""a general category of services related to cloud computing and remote access"",,,,";;;
